Bagged	OTU_45	OTU_7	0.367948	0.00352951
Bagged	OTU_45	OTU_5702	0.440937	0.000375544
Bagged	OTU_45	OTU_510	0.43842	0.000409246
Bagged	OTU_45	OTU_13	0.342363	0.0069179
Bagged	OTU_45	OTU_5701	0.511381	2.53427e-05
Bagged	OTU_45	OTU_3225	0.337997	0.00771875
Bagged	OTU_45	OTU_5498	0.230456	0.0739667
Bagged	OTU_45	OTU_3559	0.236275	0.0667669
Bagged	OTU_45	OTU_3174	0.396317	0.00156765
Bagged	OTU_45	OTU_78	0.308134	0.0156954
Bagged	OTU_45	OTU_74	0.417668	0.000810756
Bagged	OTU_45	OTU_18	0.357505	0.0046756
Bagged	OTU_45	OTU_40	0.292069	0.022372
Bagged	OTU_45	OTU_4955	0.446293	0.000312103
Bagged	OTU_45	OTU_3780	0.468479	0.000140267
Bagged	OTU_45	OTU_4759	0.643016	2.29841e-08
Bagged	OTU_4036	OTU_6	0.443125	0.000348337
Bagged	OTU_4036	OTU_5806	-0.302041	0.0179933
Bagged	OTU_4036	OTU_3492	-0.354112	0.00511297
Bagged	OTU_4036	OTU_64	-0.236649	0.0663234
Bagged	OTU_4036	OTU_8	0.405855	0.00117393
Bagged	OTU_4036	OTU_3478	-0.24562	0.0563899
Bagged	OTU_4036	OTU_3924	0.331891	0.00897397
Bagged	OTU_4036	OTU_601	0.225923	0.0799937
Bagged	OTU_4036	OTU_21	-0.301005	0.018411
Bagged	OTU_4036	OTU_164	-0.21836	0.090907
Bagged	OTU_6	OTU_20	0.226328	0.0794403
Bagged	OTU_6	OTU_5806	-0.32502	0.0105953
Bagged	OTU_6	OTU_3492	-0.339903	0.00735979
Bagged	OTU_6	OTU_214	-0.262818	0.0407234
Bagged	OTU_6	OTU_47	-0.257426	0.0451924
Bagged	OTU_6	OTU_8	0.447965	0.000294403
Bagged	OTU_6	OTU_92	-0.228144	0.0769934
Bagged	OTU_6	OTU_550	-0.212927	0.0994432
Bagged	OTU_6	OTU_5	-0.287153	0.0248437
Bagged	OTU_6	OTU_43	-0.220234	0.0880988
Bagged	OTU_6	OTU_5257	-0.232098	0.0718747
Bagged	OTU_6	OTU_2168	-0.267203	0.0373641
Bagged	OTU_6	OTU_5970	-0.245844	0.0561581
Bagged	OTU_6	OTU_5398	-0.295686	0.0206895
Bagged	OTU_6	OTU_21	-0.371783	0.00317585
Bagged	OTU_6	OTU_4938	-0.222586	0.0846742
Bagged	OTU_6	OTU_5553	-0.221939	0.0856056
Bagged	OTU_6	OTU_164	-0.237198	0.0656776
Bagged	OTU_6	OTU_4759	0.217029	0.0929421
Bagged	OTU_5823	OTU_162	0.390628	0.00185537
Bagged	OTU_5823	OTU_5870	0.316009	0.0131019
Bagged	OTU_5823	OTU_160	0.305389	0.0166975
Bagged	OTU_5823	OTU_2220	0.246639	0.0553425
Bagged	OTU_5823	OTU_3478	0.250579	0.0514392
Bagged	OTU_5823	OTU_80	0.21565	0.09509
Bagged	OTU_5823	OTU_82	0.384476	0.00221885
Bagged	OTU_5823	OTU_43	0.282974	0.027122
Bagged	OTU_5823	OTU_5451	0.296335	0.0203994
Bagged	OTU_5823	OTU_591	0.242167	0.0600608
Bagged	OTU_5823	OTU_5816	0.434183	0.000472213
Bagged	OTU_5823	OTU_5755	0.280227	0.0287139
Bagged	OTU_5823	OTU_5498	0.334717	0.00837253
Bagged	OTU_5823	OTU_5257	0.234742	0.0686069
Bagged	OTU_5823	OTU_3174	0.250507	0.0515085
Bagged	OTU_5823	OTU_78	0.327832	0.00990333
Bagged	OTU_5823	OTU_1759	-0.252113	0.0499817
Bagged	OTU_5823	OTU_4759	0.317097	0.0127744
Bagged	OTU_20	OTU_5629	0.269881	0.0354279
Bagged	OTU_20	OTU_100	-0.278216	0.0299281
Bagged	OTU_20	OTU_5	-0.25082	0.0512085
Bagged	OTU_20	OTU_7	0.441648	0.000366502
Bagged	OTU_20	OTU_5702	0.320704	0.0117386
Bagged	OTU_20	OTU_510	0.257912	0.0447734
Bagged	OTU_20	OTU_5755	0.342668	0.00686483
Bagged	OTU_20	OTU_13	0.250754	0.051271
Bagged	OTU_20	OTU_3496	0.221752	0.0858759
Bagged	OTU_20	OTU_3174	0.320245	0.0118664
Bagged	OTU_20	OTU_435	0.32293	0.0111362
Bagged	OTU_20	OTU_74	0.224108	0.0825124
Bagged	OTU_20	OTU_4222	-0.290383	0.0231951
Bagged	OTU_20	OTU_4161	-0.243947	0.0581448
Bagged	OTU_20	OTU_18	0.329765	0.00945076
Bagged	OTU_20	OTU_233	0.227104	0.0783864
Bagged	OTU_20	OTU_40	0.284823	0.0260934
Bagged	OTU_20	OTU_3780	0.34997	0.00569523
Bagged	OTU_20	OTU_4759	0.244747	0.0573007
Bagged	OTU_162	OTU_5870	0.230137	0.0743793
Bagged	OTU_162	OTU_160	0.325799	0.0103995
Bagged	OTU_162	OTU_51	0.339627	0.00741072
Bagged	OTU_162	OTU_42	0.456556	0.000217053
Bagged	OTU_162	OTU_60	0.25731	0.0452925
Bagged	OTU_162	OTU_43	0.286961	0.0249445
Bagged	OTU_162	OTU_3924	0.304934	0.0168689
Bagged	OTU_162	OTU_172	0.223517	0.0833469
Bagged	OTU_162	OTU_5108	0.316605	0.0129218
Bagged	OTU_162	OTU_5257	0.389796	0.0019012
Bagged	OTU_162	OTU_601	0.311562	0.0145169
Bagged	OTU_162	OTU_257	0.280934	0.0282965
Bagged	OTU_162	OTU_110	0.297703	0.0197988
Bagged	OTU_162	OTU_4161	-0.26789	0.0368592
Bagged	OTU_5867	OTU_3	0.589519	5.76977e-07
Bagged	OTU_5867	OTU_5806	0.235532	0.0676537
Bagged	OTU_5867	OTU_3492	0.22527	0.0808925
Bagged	OTU_5867	OTU_5796	0.291446	0.0226735
Bagged	OTU_5867	OTU_21	0.232218	0.0717234
Bagged	OTU_5867	OTU_233	0.417762	0.00080832
Bagged	OTU_3	OTU_5806	0.396089	0.00157835
Bagged	OTU_3	OTU_5629	0.335601	0.0081917
Bagged	OTU_3	OTU_3492	0.369498	0.00338256
Bagged	OTU_3	OTU_64	0.281237	0.0281194
Bagged	OTU_3	OTU_214	0.368571	0.00346976
Bagged	OTU_3	OTU_8	-0.254894	0.0474253
Bagged	OTU_3	OTU_5701	-0.243565	0.0585519
Bagged	OTU_3	OTU_172	-0.213951	0.0977883
Bagged	OTU_3	OTU_2168	0.306587	0.0162538
Bagged	OTU_3	OTU_5970	0.552648	3.87334e-06
Bagged	OTU_3	OTU_5795	0.245024	0.0570101
Bagged	OTU_3	OTU_5939	0.370639	0.00327791
Bagged	OTU_3	OTU_5796	0.255763	0.0466488
Bagged	OTU_3	OTU_4616	0.260316	0.0427494
Bagged	OTU_3	OTU_5822	0.276847	0.0307786
Bagged	OTU_3	OTU_21	0.425575	0.000628027
Bagged	OTU_3	OTU_4618	0.41305	0.000938478
Bagged	OTU_3	OTU_1934	0.379072	0.00258932
Bagged	OTU_3	OTU_253	0.500313	4.02856e-05
Bagged	OTU_3	OTU_233	0.293274	0.0217991
Bagged	OTU_5806	OTU_3505	0.49839	4.3593e-05
Bagged	OTU_5806	OTU_5629	0.425461	0.000630375
Bagged	OTU_5806	OTU_32	0.31487	0.0134526
Bagged	OTU_5806	OTU_3492	0.601343	2.97662e-07
Bagged	OTU_5806	OTU_64	0.313622	0.0138461
Bagged	OTU_5806	OTU_214	0.322528	0.011243
Bagged	OTU_5806	OTU_5	-0.256424	0.0460655
Bagged	OTU_5806	OTU_88	-0.320393	0.011825
Bagged	OTU_5806	OTU_3924	-0.264065	0.0397437
Bagged	OTU_5806	OTU_22	-0.249279	0.0527016
Bagged	OTU_5806	OTU_3559	-0.213286	0.0988596
Bagged	OTU_5806	OTU_2168	0.701362	3.06868e-10
Bagged	OTU_5806	OTU_5917	0.494676	5.07026e-05
Bagged	OTU_5806	OTU_5961	0.551904	4.01585e-06
Bagged	OTU_5806	OTU_5970	0.436147	0.000442009
Bagged	OTU_5806	OTU_5795	0.468917	0.000137994
Bagged	OTU_5806	OTU_5939	0.386785	0.0020756
Bagged	OTU_5806	OTU_4616	0.441444	0.000369073
Bagged	OTU_5806	OTU_5822	0.358521	0.00455125
Bagged	OTU_5806	OTU_5398	0.368366	0.00348929
Bagged	OTU_5806	OTU_21	0.691396	6.88783e-10
Bagged	OTU_5806	OTU_257	-0.267945	0.0368188
Bagged	OTU_5806	OTU_4618	0.376189	0.00280866
Bagged	OTU_5806	OTU_435	0.232903	0.0708668
Bagged	OTU_5806	OTU_479	0.294155	0.0213883
Bagged	OTU_5806	OTU_1934	0.265149	0.0389078
Bagged	OTU_5806	OTU_253	0.416063	0.000853232
Bagged	OTU_5806	OTU_267	0.303926	0.0172537
Bagged	OTU_5806	OTU_233	0.255473	0.0469067
Bagged	OTU_5806	OTU_164	0.504602	3.37261e-05
Bagged	OTU_3505	OTU_5629	0.358497	0.00455417
Bagged	OTU_3505	OTU_3492	0.310965	0.0147168
Bagged	OTU_3505	OTU_64	0.21329	0.0988538
Bagged	OTU_3505	OTU_5	-0.244594	0.0574613
Bagged	OTU_3505	OTU_2168	0.268358	0.0365185
Bagged	OTU_3505	OTU_3496	0.26312	0.0404841
Bagged	OTU_3505	OTU_5917	0.444894	0.000327661
Bagged	OTU_3505	OTU_5961	0.46111	0.000184063
Bagged	OTU_3505	OTU_5795	0.406555	0.00114888
Bagged	OTU_3505	OTU_5939	0.459467	0.000195396
Bagged	OTU_3505	OTU_4616	0.219422	0.089307
Bagged	OTU_3505	OTU_5822	0.248408	0.0535609
Bagged	OTU_3505	OTU_21	0.309461	0.0152301
Bagged	OTU_3505	OTU_78	-0.229635	0.0750312
Bagged	OTU_3505	OTU_4618	0.376032	0.00282107
Bagged	OTU_3505	OTU_435	0.387775	0.00201675
Bagged	OTU_3505	OTU_479	0.300622	0.0185678
Bagged	OTU_3505	OTU_1934	0.328718	0.00969357
Bagged	OTU_3505	OTU_5553	-0.217628	0.0920226
Bagged	OTU_3505	OTU_253	0.307974	0.0157527
Bagged	OTU_3505	OTU_267	0.361623	0.00418945
Bagged	OTU_3505	OTU_233	0.299115	0.0191949
Bagged	OTU_3505	OTU_164	0.240599	0.0617894
Bagged	OTU_5629	OTU_3492	0.289739	0.0235164
Bagged	OTU_5629	OTU_5838	0.223415	0.0834917
Bagged	OTU_5629	OTU_92	0.231168	0.0730537
Bagged	OTU_5629	OTU_5	-0.513	2.36486e-05
Bagged	OTU_5629	OTU_49	0.250925	0.0511078
Bagged	OTU_5629	OTU_5701	-0.248227	0.0537419
Bagged	OTU_5629	OTU_2168	0.352645	0.00531294
Bagged	OTU_5629	OTU_4153	0.401439	0.00134354
Bagged	OTU_5629	OTU_3496	0.547861	4.87901e-06
Bagged	OTU_5629	OTU_5917	0.52153	1.6331e-05
Bagged	OTU_5629	OTU_5961	0.247207	0.0547657
Bagged	OTU_5629	OTU_5970	0.241586	0.0606965
Bagged	OTU_5629	OTU_5795	0.47327	0.000117162
Bagged	OTU_5629	OTU_5939	0.316737	0.0128821
Bagged	OTU_5629	OTU_4616	0.330905	0.00919247
Bagged	OTU_5629	OTU_5822	0.358962	0.00449818
Bagged	OTU_5629	OTU_5398	0.217886	0.0916278
Bagged	OTU_5629	OTU_21	0.270126	0.0352548
Bagged	OTU_5629	OTU_257	-0.22802	0.0771594
Bagged	OTU_5629	OTU_4618	0.343661	0.00669437
Bagged	OTU_5629	OTU_435	0.348198	0.00596169
Bagged	OTU_5629	OTU_5553	-0.266829	0.0376413
Bagged	OTU_5629	OTU_4161	-0.252576	0.0495488
Bagged	OTU_5629	OTU_1759	-0.228866	0.076038
Bagged	OTU_5629	OTU_4227	-0.297388	0.0199359
Bagged	OTU_5629	OTU_253	0.233578	0.0700301
Bagged	OTU_32	OTU_3492	0.395945	0.00158518
Bagged	OTU_32	OTU_64	0.218209	0.091136
Bagged	OTU_32	OTU_214	0.332029	0.00894375
Bagged	OTU_32	OTU_47	0.272853	0.0333777
Bagged	OTU_32	OTU_43	0.250606	0.0514137
Bagged	OTU_32	OTU_601	0.242046	0.0601925
Bagged	OTU_32	OTU_2168	0.258491	0.044279
Bagged	OTU_32	OTU_5970	0.380076	0.00251654
Bagged	OTU_32	OTU_5939	0.503798	3.48753e-05
Bagged	OTU_32	OTU_4616	0.396734	0.00154821
Bagged	OTU_32	OTU_5822	0.401205	0.00135313
Bagged	OTU_32	OTU_5398	0.43128	0.000520316
Bagged	OTU_32	OTU_21	0.266318	0.0380227
Bagged	OTU_32	OTU_435	0.301661	0.0181454
Bagged	OTU_32	OTU_110	0.256952	0.0456038
Bagged	OTU_32	OTU_434	0.283929	0.0265868
Bagged	OTU_32	OTU_267	0.403114	0.00127677
Bagged	OTU_3492	OTU_5870	0.412799	0.000945913
Bagged	OTU_3492	OTU_64	0.344799	0.00650352
Bagged	OTU_3492	OTU_214	0.254362	0.047906
Bagged	OTU_3492	OTU_550	0.278487	0.0297614
Bagged	OTU_3492	OTU_49	0.238147	0.0645738
Bagged	OTU_3492	OTU_43	0.259465	0.0434569
Bagged	OTU_3492	OTU_88	-0.238892	0.0637176
Bagged	OTU_3492	OTU_1011	0.251028	0.0510098
Bagged	OTU_3492	OTU_2168	0.582245	8.55848e-07
Bagged	OTU_3492	OTU_5917	0.294038	0.0214425
Bagged	OTU_3492	OTU_5961	0.220352	0.0879254
Bagged	OTU_3492	OTU_5970	0.381907	0.00238862
Bagged	OTU_3492	OTU_5795	0.279108	0.0293842
Bagged	OTU_3492	OTU_5939	0.473093	0.000117949
Bagged	OTU_3492	OTU_5796	0.394295	0.00166495
Bagged	OTU_3492	OTU_4616	0.724704	4.03144e-11
Bagged	OTU_3492	OTU_5822	0.318539	0.0123514
Bagged	OTU_3492	OTU_5398	0.383544	0.00227914
Bagged	OTU_3492	OTU_21	0.565665	2.0302e-06
Bagged	OTU_3492	OTU_4618	0.381636	0.00240719
Bagged	OTU_3492	OTU_268	0.252907	0.0492412
Bagged	OTU_3492	OTU_479	0.250476	0.0515385
Bagged	OTU_3492	OTU_1934	0.239491	0.0630359
Bagged	OTU_3492	OTU_253	0.25017	0.051834
Bagged	OTU_3492	OTU_233	0.494619	5.08192e-05
Bagged	OTU_3492	OTU_164	0.546285	5.26006e-06
Bagged	OTU_3492	OTU_130	-0.236541	0.066452
Bagged	OTU_5870	OTU_160	0.22789	0.0773325
Bagged	OTU_5870	OTU_214	0.215396	0.0954893
Bagged	OTU_5870	OTU_5838	0.279521	0.0291349
Bagged	OTU_5870	OTU_550	0.46003	0.000191443
Bagged	OTU_5870	OTU_3478	0.362837	0.00405493
Bagged	OTU_5870	OTU_80	0.341108	0.0071403
Bagged	OTU_5870	OTU_4218	0.213582	0.0983818
Bagged	OTU_5870	OTU_2168	0.272435	0.0336595
Bagged	OTU_5870	OTU_5917	0.217275	0.0925635
Bagged	OTU_5870	OTU_4616	0.277845	0.0301564
Bagged	OTU_5870	OTU_5822	0.333085	0.00871531
Bagged	OTU_5870	OTU_3174	0.298575	0.019424
Bagged	OTU_5870	OTU_74	0.266891	0.037595
Bagged	OTU_5870	OTU_18	0.258377	0.0443756
Bagged	OTU_5870	OTU_164	0.437291	0.000425224
Bagged	OTU_160	OTU_64	-0.253245	0.0489283
Bagged	OTU_160	OTU_49	0.3221	0.0113578
Bagged	OTU_160	OTU_42	0.21295	0.0994054
Bagged	OTU_160	OTU_172	0.227808	0.0774413
Bagged	OTU_160	OTU_5108	0.30044	0.0186425
Bagged	OTU_160	OTU_5498	0.280091	0.0287944
Bagged	OTU_160	OTU_3496	0.215197	0.0958039
Bagged	OTU_160	OTU_74	0.23306	0.0706719
Bagged	OTU_160	OTU_479	0.26473	0.0392291
Bagged	OTU_64	OTU_214	0.302121	0.0179612
Bagged	OTU_64	OTU_3924	-0.219495	0.0891983
Bagged	OTU_64	OTU_3496	-0.253236	0.0489365
Bagged	OTU_64	OTU_5917	0.226438	0.0792895
Bagged	OTU_64	OTU_5970	0.427359	0.000592365
Bagged	OTU_64	OTU_5939	0.258642	0.044151
Bagged	OTU_64	OTU_21	0.261198	0.0420259
Bagged	OTU_64	OTU_257	-0.219486	0.0892125
Bagged	OTU_64	OTU_1934	0.304706	0.0169551
Bagged	OTU_64	OTU_253	0.272137	0.0338621
Bagged	OTU_64	OTU_233	0.272977	0.0332942
Bagged	OTU_64	OTU_164	0.297828	0.0197447
Bagged	OTU_9	OTU_47	-0.236654	0.0663184
Bagged	OTU_9	OTU_42	0.282398	0.0274497
Bagged	OTU_9	OTU_82	0.374364	0.0029559
Bagged	OTU_9	OTU_591	0.424459	0.000651323
Bagged	OTU_9	OTU_5816	0.322363	0.0112871
Bagged	OTU_9	OTU_4227	0.228324	0.076755
Bagged	OTU_9	OTU_164	0.234597	0.068783
Bagged	OTU_9	OTU_3282	0.387423	0.0020375
Bagged	OTU_214	OTU_22	-0.21363	0.0983042
Bagged	OTU_214	OTU_172	-0.213906	0.09786
Bagged	OTU_214	OTU_2168	0.411172	0.000995414
Bagged	OTU_214	OTU_5917	0.314992	0.0134146
Bagged	OTU_214	OTU_5961	0.254891	0.0474282
Bagged	OTU_214	OTU_5970	0.660173	7.12612e-09
Bagged	OTU_214	OTU_5939	0.258022	0.0446794
Bagged	OTU_214	OTU_5796	0.241297	0.0610153
Bagged	OTU_214	OTU_5822	0.271592	0.0342347
Bagged	OTU_214	OTU_5398	0.421266	0.000722363
Bagged	OTU_214	OTU_21	0.43458	0.000465972
Bagged	OTU_214	OTU_4618	0.257546	0.0450888
Bagged	OTU_214	OTU_1934	0.375922	0.00282979
Bagged	OTU_214	OTU_253	0.495726	4.85905e-05
Bagged	OTU_214	OTU_267	0.269102	0.035982
Bagged	OTU_214	OTU_164	0.40014	0.0013975
Bagged	OTU_100	OTU_2220	0.224944	0.0813452
Bagged	OTU_100	OTU_94	0.254025	0.0482127
Bagged	OTU_100	OTU_82	0.260064	0.0429581
Bagged	OTU_100	OTU_60	0.41966	0.000760682
Bagged	OTU_100	OTU_5451	0.259786	0.0431889
Bagged	OTU_100	OTU_5816	0.227557	0.0777773
Bagged	OTU_100	OTU_78	0.227042	0.0784703
Bagged	OTU_100	OTU_268	0.342391	0.00691305
Bagged	OTU_100	OTU_434	0.217382	0.0923993
Bagged	OTU_100	OTU_5289	0.216719	0.0934224
Bagged	OTU_47	OTU_94	0.293929	0.0214928
Bagged	OTU_47	OTU_8	-0.228243	0.0768622
Bagged	OTU_47	OTU_5838	0.418621	0.000786431
Bagged	OTU_47	OTU_92	0.34953	0.00576042
Bagged	OTU_47	OTU_3478	0.324742	0.010666
Bagged	OTU_47	OTU_591	0.235737	0.0674082
Bagged	OTU_47	OTU_5755	0.340068	0.00732935
Bagged	OTU_47	OTU_4218	0.235724	0.0674231
Bagged	OTU_47	OTU_5498	0.224107	0.0825141
Bagged	OTU_47	OTU_4153	0.283259	0.0269614
Bagged	OTU_47	OTU_3496	0.225691	0.0803124
Bagged	OTU_47	OTU_5822	0.272098	0.0338888
Bagged	OTU_47	OTU_4618	0.22585	0.0800933
Bagged	OTU_47	OTU_74	0.242148	0.0600811
Bagged	OTU_47	OTU_1028	0.314869	0.0134527
Bagged	OTU_2220	OTU_94	0.233535	0.0700839
Bagged	OTU_2220	OTU_42	0.248962	0.0530136
Bagged	OTU_2220	OTU_82	0.247537	0.0544325
Bagged	OTU_2220	OTU_43	0.389032	0.00194417
Bagged	OTU_2220	OTU_5701	0.236782	0.0661674
Bagged	OTU_2220	OTU_22	0.421526	0.000716316
Bagged	OTU_2220	OTU_5257	0.35037	0.00563656
Bagged	OTU_2220	OTU_4616	0.227331	0.0780811
Bagged	OTU_2220	OTU_78	0.221117	0.0868006
Bagged	OTU_2220	OTU_110	0.266515	0.0378755
Bagged	OTU_2220	OTU_434	0.256901	0.0456482
Bagged	OTU_2220	OTU_1759	0.29534	0.0208456
Bagged	OTU_2220	OTU_233	0.255656	0.046744
Bagged	OTU_51	OTU_57	0.226884	0.0786845
Bagged	OTU_51	OTU_60	0.313459	0.0138981
Bagged	OTU_51	OTU_43	0.267603	0.0370694
Bagged	OTU_51	OTU_5108	0.41002	0.00103189
Bagged	OTU_51	OTU_2168	-0.25257	0.0495543
Bagged	OTU_51	OTU_21	-0.258143	0.0445761
Bagged	OTU_51	OTU_1028	0.281413	0.0280174
Bagged	OTU_51	OTU_110	0.255671	0.0467307
Bagged	OTU_51	OTU_434	0.259926	0.0430728
Bagged	OTU_51	OTU_5345	0.277954	0.0300891
Bagged	OTU_94	OTU_5838	0.291311	0.0227389
Bagged	OTU_94	OTU_3478	0.313593	0.0138554
Bagged	OTU_94	OTU_43	0.271574	0.0342472
Bagged	OTU_94	OTU_591	0.370048	0.00333177
Bagged	OTU_94	OTU_5816	0.38026	0.00250342
Bagged	OTU_94	OTU_5755	0.249379	0.052604
Bagged	OTU_94	OTU_13	0.231148	0.0730796
Bagged	OTU_94	OTU_22	0.349525	0.00576122
Bagged	OTU_94	OTU_172	0.230419	0.0740144
Bagged	OTU_94	OTU_5498	0.217637	0.092009
Bagged	OTU_94	OTU_3251	0.229474	0.0752402
Bagged	OTU_94	OTU_3174	0.234348	0.0690858
Bagged	OTU_94	OTU_1028	0.251498	0.050562
Bagged	OTU_94	OTU_110	0.241308	0.0610032
Bagged	OTU_94	OTU_40	0.265977	0.0382795
Bagged	OTU_94	OTU_4759	0.24126	0.061056
Bagged	OTU_8	OTU_5838	-0.226824	0.0787658
Bagged	OTU_8	OTU_3478	-0.339372	0.00745825
Bagged	OTU_8	OTU_5	-0.278616	0.0296827
Bagged	OTU_8	OTU_5755	-0.233406	0.070243
Bagged	OTU_8	OTU_5257	-0.247682	0.0542864
Bagged	OTU_8	OTU_5970	-0.221544	0.0861789
Bagged	OTU_8	OTU_5795	0.24488	0.0571604
Bagged	OTU_8	OTU_5871	0.244468	0.0575936
Bagged	OTU_5838	OTU_92	0.249139	0.0528392
Bagged	OTU_5838	OTU_5	-0.217749	0.0918366
Bagged	OTU_5838	OTU_80	0.293969	0.0214743
Bagged	OTU_5838	OTU_42	0.299483	0.0190403
Bagged	OTU_5838	OTU_591	0.437497	0.000422278
Bagged	OTU_5838	OTU_5816	0.231653	0.0724368
Bagged	OTU_5838	OTU_5755	0.266515	0.0378756
Bagged	OTU_5838	OTU_22	0.266841	0.0376322
Bagged	OTU_5838	OTU_4218	0.235656	0.0675041
Bagged	OTU_5838	OTU_5498	0.253483	0.0487091
Bagged	OTU_5838	OTU_5257	0.515667	2.10867e-05
Bagged	OTU_5838	OTU_601	0.248857	0.053117
Bagged	OTU_5838	OTU_5917	0.267147	0.0374057
Bagged	OTU_5838	OTU_74	0.390287	0.00187401
Bagged	OTU_5838	OTU_4222	-0.218253	0.0910701
Bagged	OTU_5838	OTU_5553	-0.242077	0.060159
Bagged	OTU_5838	OTU_130	0.219837	0.0886886
Bagged	OTU_5838	OTU_4759	0.255219	0.0471338
Bagged	OTU_92	OTU_5	-0.237265	0.0655996
Bagged	OTU_92	OTU_49	0.229285	0.0754882
Bagged	OTU_92	OTU_13	-0.251618	0.0504485
Bagged	OTU_92	OTU_172	0.290903	0.0229387
Bagged	OTU_92	OTU_5498	0.224316	0.0822208
Bagged	OTU_92	OTU_4153	0.297934	0.0196992
Bagged	OTU_92	OTU_3496	0.306039	0.0164555
Bagged	OTU_92	OTU_5917	0.279174	0.0293438
Bagged	OTU_92	OTU_5795	0.233799	0.0697587
Bagged	OTU_92	OTU_5822	0.247246	0.0547257
Bagged	OTU_92	OTU_5398	0.500559	3.98787e-05
Bagged	OTU_92	OTU_4618	0.347235	0.00611102
Bagged	OTU_92	OTU_4938	-0.253101	0.049061
Bagged	OTU_92	OTU_5553	-0.36756	0.00356718
Bagged	OTU_92	OTU_1759	-0.217485	0.0922416
Bagged	OTU_550	OTU_42	0.317199	0.0127443
Bagged	OTU_550	OTU_5702	0.404904	0.00120875
Bagged	OTU_550	OTU_510	0.23001	0.0745432
Bagged	OTU_550	OTU_13	0.238063	0.0646713
Bagged	OTU_550	OTU_2168	0.257612	0.0450318
Bagged	OTU_550	OTU_5796	0.254509	0.0477727
Bagged	OTU_550	OTU_5822	0.386687	0.0020815
Bagged	OTU_550	OTU_3174	0.235015	0.0682753
Bagged	OTU_550	OTU_5398	0.212884	0.0995119
Bagged	OTU_550	OTU_21	0.229546	0.0751468
Bagged	OTU_550	OTU_435	0.293991	0.021464
Bagged	OTU_550	OTU_74	0.342048	0.0069732
Bagged	OTU_550	OTU_110	0.281771	0.0278099
Bagged	OTU_550	OTU_5289	-0.217233	0.0926288
Bagged	OTU_550	OTU_18	0.365051	0.00381933
Bagged	OTU_550	OTU_40	0.233455	0.0701829
Bagged	OTU_550	OTU_4955	0.320236	0.0118689
Bagged	OTU_3478	OTU_49	0.330338	0.00932022
Bagged	OTU_3478	OTU_80	0.330943	0.00918383
Bagged	OTU_3478	OTU_5755	0.431721	0.000512748
Bagged	OTU_3478	OTU_5108	0.222686	0.0845306
Bagged	OTU_3478	OTU_435	0.384199	0.00223664
Bagged	OTU_3478	OTU_18	0.259072	0.0437873
Bagged	OTU_3478	OTU_40	0.268843	0.0361682
Bagged	OTU_5	OTU_49	-0.273868	0.0327005
Bagged	OTU_5	OTU_88	-0.251001	0.0510353
Bagged	OTU_5	OTU_256	-0.235149	0.0681138
Bagged	OTU_5	OTU_22	-0.252084	0.0500095
Bagged	OTU_5	OTU_172	-0.277095	0.0306227
Bagged	OTU_5	OTU_2168	-0.234171	0.0693023
Bagged	OTU_5	OTU_3496	-0.395813	0.00159142
Bagged	OTU_5	OTU_5917	-0.272221	0.0338051
